Marijuana_Arrest Type,Adult/Juvenile,Arrest Year,Arrest Date,Arrest Time,CCN,Age,Offense Location District,Offense Location PSA,Offense Location Block GEOX,Offense Location Block GEOY,Defendant PSA,Defendant District,Defendant Race,Defendant Ethnicity,Defendant Sex,Arrest Category,Charge Description,Arrest Location Block Address,Arrest Location Block GeoX,Arrest Location Block GeoY
Distribution,Adult,2016,8/24/16,15:45:30,b'Q\xf5\xca\xc2\xb28\xf5',45,3D,301,397200,138800,307,3D,B ,N ,M,Narcotics,Distribution Of Marijuana-misd,1900 BLOCK OF 14TH STREET NW,397200,138800
Distribution,Adult,2016,8/24/16,15:45:58,b'Q\xf5\xca\xc2\xb28\xf5',48,3D,301,397200,138800,407,4D,B ,U ,M,Narcotics,Distribution Of Marijuana-misd,1900 BLOCK OF 14TH STREET NW,397200,138800
Distribution,Adult,2016,8/24/16,16:51:16,b'\xe3\ng\xb4s\xd4\xe5',46,3D,305,398100,138500,306,3D,B ,N ,M,Narcotics,Distribution Of Marijuana-misd,1800 BLOCK OF 7TH STREET NW,398100,138500
Distribution,Adult,2016,8/24/16,16:51:18,b'\xe3\ng\xb4s\xd4\xe5',48,3D,305,398100,138500,501,5D,B ,U ,M,Narcotics,Distribution Of Marijuana-misd,1800 BLOCK OF 7TH STREET NW,398100,138500
Public consumption,Adult,2016,8/24/16,18:11:37,b'\xed_@\x0cXl\xe8',23,3D,301,397100,138900,301,3D,W ,H ,M,Narcotics,Consumption of marijuana in public space prohibited; impairment prohibited,1400 BLOCK OF V STREET NW,397100,138900
Public consumption,Adult,2016,8/24/16,18:11:59,b'\xed_@\x0cXl\xe8',40,3D,301,397100,138900,301,3D,B ,U ,M,Narcotics,Consumption of marijuana in public space prohibited; impairment prohibited,1400 BLOCK OF V STREET NW,397100,138900
Public consumption,Juvenile,2016,8/24/16,Juvenile,Juvenile,Juvenile,7D,705,Juvenile,Juvenile,,,Juvenile,Juvenile,Juvenile,Narcotics,Consumption of marijuana in public space prohibited; impairment prohibited,Juvenile,Juvenile,Juvenile
Public consumption,Adult,2016,8/25/16,16:50:59,b'I\xc5\nV\xbe\x86;',25,4D,404,397800,141000,404,4D,B ,N ,M,Narcotics,Consumption of marijuana in public space prohibited; impairment prohibited,3700 BLOCK OF 9TH STREET NW,397800,141000
Possession with intent to distribute,Adult,2016,8/25/16,22:00:36,b'\x07\xe7\xc0&\xc8I\x84',25,5D,502,400100,139600,505,5D,B ,U ,M,Narcotics,Poss W/i To Dist Marijuana-misd,2600 BLOCK OF 6TH STREET NE,400100,139600
Distribution,Adult,2016,8/26/16,12:17:35,b'/n\x1bV\x90\x88\xa1',30,7D,707,400200,130800,702,7D,B ,U ,M,Narcotics,Distribution Of A Controlled Substance,2900 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,400200,130800
Public consumption,Adult,2016,8/26/16,14:30:06,b'\xc1\xeb}\xd4\xf0gC',19,3D,304,397300,139700,703,7D,B ,N ,M,Narcotics,Consumption of marijuana in public space prohibited; impairment prohibited,1300 BLOCK OF GIRARD STREET NW,397300,139700
Public consumption,Adult,2016,8/26/16,14:30:38,b'\xc1\xeb}\xd4\xf0gC',28,3D,304,397300,139700,303,3D,B ,N ,M,Narcotics,Consumption of marijuana in public space prohibited; impairment prohibited,1300 BLOCK OF GIRARD STREET NW,397300,139700
Public consumption,Adult,2016,8/26/16,14:30:50,b'\xc1\xeb}\xd4\xf0gC',20,3D,304,397300,139700,301,3D,B ,N ,M,Narcotics,Consumption of marijuana in public space prohibited; impairment prohibited,1300 BLOCK OF GIRARD STREET NW,397300,139700
Public consumption,Adult,2016,8/26/16,14:30:53,b'\xc1\xeb}\xd4\xf0gC',18,3D,304,397300,139700,301,3D,B ,N ,M,Narcotics,Consumption of marijuana in public space prohibited; impairment prohibited,1300 BLOCK OF GIRARD STREET NW,397300,139700
Possession with intent to distribute,Adult,2016,8/26/16,20:30:04,b'\x84\xb4\xc4\xad\t\x9c$',20,4D,403,398400,143000,502,5D,B ,N ,M,Narcotics,Poss W/i To Dist Marijuana-misd,400 BLOCK OF JEFFERSON STREET NW,398400,143000
Possession with intent to distribute,Adult,2016,8/27/16,23:30:22,b'\xd5\x9fD0\xf4Qq',25,3D,303,396300,139200,606,6D,B ,N ,M,Narcotics,Poss W/i To Dist Marijuana-fel,2400 BLOCK OF 18TH STREET NW,396300,139200
Possession with intent to distribute,Adult,2016,8/27/16,23:30:33,b'\xd5\x9fD0\xf4Qq',20,3D,303,396300,139200,606,6D,B ,N ,M,Narcotics,Poss W/i To Dist Marijuana-fel,2400 BLOCK OF 18TH STREET NW,396300,139200
Public consumption,Adult,2016,8/31/16,11:30:01,b'P\x18\xc2\xa22\xfb\x9a',22,5D,507,402100,136800,507,5D,B ,N ,M,Narcotics,Consumption of marijuana in public space prohibited; impairment prohibited,1900 BLOCK OF BENNETT PLACE NE,402100,136800
Distribution,Adult,2016,8/31/16,16:15:36,b'\xee\x08\x8e\xabPZ(',19,3D,307,397600,138200,307,3D,W ,H ,M,Narcotics,Distribution Of Marijuana-misd,1600 BLOCK OF 11TH STREET NW,397600,138200
Public consumption,Adult,2016,8/31/16,17:19:44,b'\x07o*\xda\x91U\xa1',21,4D,409,397100,140700,706,7D,B ,U ,M,Narcotics,Consumption of marijuana in public space prohibited; impairment prohibited,1400 BLOCK OF OGDEN STREET NW,397100,140700
Possession with intent to distribute,Adult,2016,9/1/16,8:33:15,b'\x8c\xc4\x832\t\xdb`',19,1D,104,400700,136700,104,1D,B ,U ,F,Narcotics,Poss W/i To Dist A Controlled Substance,600 BLOCK OF 10TH STREET NE,400700,136700
Public consumption,Adult,2016,9/1/16,16:49:29,b'2\x95th:\x94\xdf',25,2D,206,393900,137300,401,4D,B ,N ,F,Narcotics,Consumption of marijuana in public space prohibited; impairment prohibited,3500 BLOCK OF WATER STREET NW,393900,137300
Public consumption,Adult,2016,9/1/16,16:51:43,b'2\x95th:\x94\xdf',24,2D,206,393900,137300,401,4D,B ,N ,M,Narcotics,Consumption of marijuana in public space prohibited; impairment prohibited,3500 BLOCK OF WATER STREET NW,393900,137300
Public consumption,Adult,2016,9/1/16,18:20:58,b')\xe2\xe0\x82\x16\x0cd',19,4D,407,398600,142400,405,4D,B ,N ,M,Narcotics,Consumption of marijuana in public space prohibited; impairment prohibited,300 BLOCK OF DELAFIELD PLACE NW,398600,142400
Possession with intent to distribute,Juvenile,2016,9/1/16,Juvenile,Juvenile,Juvenile,1D,104,Juvenile,Juvenile,104,1D,Juvenile,Juvenile,Juvenile,Narcotics,Poss W/i To Dist A Controlled Substance,Juvenile,Juvenile,Juvenile
Public consumption,Adult,2016,9/2/16,0:45:23,b'\xe19k\x83sJ`',30,3D,303,396300,139400,,,B ,H ,M,Narcotics,Consumption of marijuana in public space prohibited; impairment prohibited,1800 BLOCK OF BILTMORE STREET NW,396200,139400
Distribution,Adult,2016,9/2/16,17:01:20,b'\xe5\xff \\\xe2`\x96',27,7D,702,402700,132400,302,3D,B ,N ,M,Narcotics,Distribution Of Marijuana-misd,2700 BLOCK OF NAYLOR ROAD SE,402700,132400
Public consumption,Adult,2016,9/2/16,19:39:27,b'\xca\x07m\xb9\x18\xdc|',18,4D,405,401000,142500,405,4D,B ,N ,M,Narcotics,Consumption of marijuana in public space prohibited; impairment prohibited,4900 BLOCK OF 12TH STREET NE,400800,142400
Possession with intent to distribute,Adult,2016,9/2/16,20:00:37,"b'\xed\xa6\xcdD\xff,\xc2'",30,1D,102,398100,136700,502,5D,B ,U ,M,Narcotics,Poss W/i To Dist A Controlled Substance,600 BLOCK OF 7TH STREET NW,398100,136700
Public consumption,Adult,2016,9/2/16,20:43:04,b'\xce\xf3\x9c\xacj\x83\x02',51,1D,102,398400,136900,,,B ,U ,F,Narcotics,Consumption of marijuana in public space prohibited; impairment prohibited,400 BLOCK OF H STREET NW,398400,136900
Public consumption,Adult,2016,9/3/16,20:56:17,b'g\xfd\xbc\x99M\xad\xcd',18,2D,206,393900,137300,103,1D,B ,N ,M,Narcotics,Consumption of marijuana in public space prohibited; impairment prohibited,3500 BLOCK OF WATER STREET NW,393900,137300
Public consumption,Adult,2016,9/3/16,23:05:24,b'|\x00\r\xe8\xd8\xae\xa6',52,1D,102,398300,137000,103,1D,B ,U ,M,Narcotics,Consumption of marijuana in public space prohibited; impairment prohibited,500 BLOCK OF I STREET NW,398300,137000
Public consumption,Adult,2016,9/4/16,22:20:21,b'oG\xdeP\x93q\xb6',28,6D,601,405400,138200,603,6D,B ,N ,M,Narcotics,Consumption of marijuana in public space prohibited; impairment prohibited,4400 BLOCK OF PONDS STREET NE,405400,138200
Public consumption,Adult,2016,9/6/16,17:25:12,"b""\x10C'G\xc8V=""",23,4D,403,397500,143100,403,4D,B ,U ,M,Narcotics,Consumption of marijuana in public space prohibited; impairment prohibited,1200 BLOCK OF JEFFERSON STREET NW,397500,143100
Public consumption,Adult,2016,9/8/16,16:20:37,b'\x8dHrH\xfc\xa7\xeb',21,4D,403,397800,143100,403,4D,W ,H ,M,Narcotics,Consumption of marijuana in public space prohibited; impairment prohibited,5400 BLOCK OF 9TH STREET NW,397800,143100
Distribution,Adult,2016,9/8/16,16:39:29,"b':5t\xd1y,\x14'",27,7D,708,399900,128200,707,7D,B ,N ,M,Narcotics,Distribution Of Marijuana-misd,4700 BLOCK OF SOUTH CAPITOL STREET SE,399900,128200
Public consumption,Adult,2016,9/8/16,17:42:00,b'\xebD\xbd\x90N[\x00',33,4D,403,397800,143000,503,5D,B ,U ,M,Narcotics,Consumption of marijuana in public space prohibited; impairment prohibited,800 BLOCK OF JEFFERSON STREET NW,397800,143000
Possession with intent to distribute,Adult,2016,9/9/16,17:30:13,b'T\x16\xab\x93#\xce}',24,5D,507,402400,137300,406,4D,B ,N ,M,Narcotics,Poss W/i To Dist Marijuana-misd,800 BLOCK OF 26TH STREET NE,402500,137200
Possession with intent to distribute,Adult,2016,9/9/16,19:30:09,b'\x9d\x12\x12ny\xcb{',36,5D,505,401700,139000,Out of State,Out of State,B ,N ,M,Narcotics,Poss W/i To Dist Marijuana-misd,1600 BLOCK OF W STREET NE,401700,139000
Public consumption,Adult,2016,9/13/16,17:59:28,b'4\xa8\x1f`\xca\x87)',23,3D,302,397000,140300,409,4D,U,H ,M,Narcotics,Consumption of marijuana in public space prohibited; impairment prohibited,1400 BLOCK OF PARK ROAD NW,397000,140300
Distribution,Adult,2016,9/14/16,16:05:44,b')\x95vQ\xa8\x89\x0c',24,3D,302,397200,140000,302,3D,U,N ,M,Narcotics,Distribution Of Marijuana-misd,3000 BLOCK OF 14TH STREET NW,397200,140000
Distribution,Adult,2016,9/14/16,17:09:48,b'\xbal\xf6\xa9=\x10(',22,6D,604,407000,135300,604,6D,B ,U ,M,Narcotics,Distribution Of Marijuana-misd,5500 BLOCK OF CENTRAL AVENUE SE,407000,135300
Public consumption,Adult,2016,9/14/16,17:48:57,b'\xc2\xe6\xecj\x82E]',18,7D,708,399800,129000,607,6D,B ,N ,M,Narcotics,Consumption of marijuana in public space prohibited; impairment prohibited,4300 BLOCK OF 3RD STREET SE,399800,129000
Public consumption,Adult,2016,9/15/16,0:55:41,b'\xaa\xd2A\xb9\x05\x90B',33,3D,307,397600,138200,307,3D,B ,N ,F,Narcotics,Consumption of marijuana in public space prohibited; impairment prohibited,1600 BLOCK OF 11TH STREET NW,397600,138200
Public consumption,Adult,2016,9/15/16,16:05:52,b'\x13/n\xd2\x8eKH',21,3D,305,398100,138700,603,6D,B ,N ,M,Narcotics,Consumption of marijuana in public space prohibited; impairment prohibited,1900 BLOCK OF 7TH STREET NW,398100,138700
Distribution,Adult,2016,9/15/16,20:30:41,b'\x13\x1e_\xad\xc3\xe9\x90',29,3D,306,398100,138700,308,3D,B ,N ,M,Narcotics,Distribution Of Marijuana-misd,2000 BLOCK OF GEORGIA AVENUE NW,398100,138700
Public consumption,Adult,2016,9/15/16,22:45:38,b'\xd4+2\xc3\xa0\xaap',36,3D,305,398000,139000,Out of State,Out of State,B ,N ,M,Narcotics,Consumption of marijuana in public space prohibited; impairment prohibited,2100 BLOCK OF 8TH STREET NW,398000,139000
Public consumption,Adult,2016,9/16/16,16:30:02,b'\x06\xec\x92\xfb\xc7\x16F',30,3D,301,397200,138800,507,5D,B ,U ,M,Narcotics,Consumption of marijuana in public space prohibited; impairment prohibited,2000 BLOCK OF 14TH STREET NW,397200,138800
Public consumption,Adult,2016,9/16/16,16:30:06,b'\x06\xec\x92\xfb\xc7\x16F',22,3D,301,397200,138800,301,3D,B ,N ,F,Narcotics,Consumption of marijuana in public space prohibited; impairment prohibited,2000 BLOCK OF 14TH STREET NW,397200,138800
Public consumption,Adult,2016,9/16/16,16:30:24,b'\x06\xec\x92\xfb\xc7\x16F',22,3D,301,397200,138800,506,5D,B ,N ,M,Narcotics,Consumption of marijuana in public space prohibited; impairment prohibited,2000 BLOCK OF 14TH STREET NW,397200,138800
Public consumption,Adult,2016,9/16/16,16:30:29,b'\x06\xec\x92\xfb\xc7\x16F',20,3D,301,397200,138800,,,B ,N ,M,Narcotics,Consumption of marijuana in public space prohibited; impairment prohibited,2000 BLOCK OF 14TH STREET NW,397200,138800
Public consumption,Adult,2016,9/16/16,16:30:44,b'\x06\xec\x92\xfb\xc7\x16F',44,3D,301,397200,138800,Out of State,Out of State,B ,N ,M,Narcotics,Consumption of marijuana in public space prohibited; impairment prohibited,2000 BLOCK OF 14TH STREET NW,397200,138800
Distribution,Adult,2016,9/16/16,17:07:22,b'\xb3\xd5\xda\xf35\xca\x12',20,7D,708,399800,128300,706,7D,B ,N ,F,Narcotics,Distribution Of A Controlled Substance,4600 BLOCK OF SOUTH CAPITOL STREET SE,399800,128300
Possession with intent to distribute,Adult,2016,9/16/16,17:50:04,b'\xe5\xc4\x17 jr\xd4',34,7D,706,401000,129400,706,7D,B ,U ,M,Narcotics,Poss W/i To Dist Marijuana-fel,4300 BLOCK OF WHEELER ROAD SE,401000,129400
Distribution,Adult,2016,9/16/16,19:18:00,b'\xd9u\xf5x\xe1\xe6G',31,7D,708,399500,129000,604,6D,B ,N ,M,Narcotics,Distribution Of Marijuana-misd,UNIT BLOCK OF CHESAPEAKE STREET SE,399500,129000
Possession with intent to distribute,Adult,2016,9/16/16,21:35:22,"b'+=,U\xa4\x1a`'",37,3D,302,397100,140000,Out of State,Out of State,B ,N ,M,Narcotics,Poss W/i To Dist Marijuana-misd,1400 BLOCK OF COLUMBIA ROAD NW,397100,140000
Distribution,Adult,2016,9/17/16,18:11:15,b'\xe5)\xb9`+m\x0e',50,7D,705,400500,130200,,1D,B ,N ,M,Narcotics,Distribution Of Marijuana-misd,3500 BLOCK OF WHEELER ROAD SE,400500,130200
Distribution,Adult,2016,9/17/16,18:11:35,b'\xe5)\xb9`+m\x0e',43,7D,705,400500,130200,704,7D,B ,U ,M,Narcotics,Distribution Of Marijuana-misd,3500 BLOCK OF WHEELER ROAD SE,400500,130200
Public consumption,Adult,2016,9/18/16,16:00:06,b'D=\xb9FlXQ',19,2D,206,394100,137400,Out of State,Out of State,W ,U ,F,Narcotics,Consumption of marijuana in public space prohibited; impairment prohibited,3400 BLOCK OF WATER STREET NW,394100,137400
Possession with intent to distribute,Adult,2016,9/18/16,16:58:36,b'\x8b\xf3\xe4\x96\x1f\xe5\xf3',21,7D,707,400100,130700,708,7D,B ,N ,M,Narcotics,Poss W/i To Dist A Controlled Substance,300 BLOCK OF RALEIGH STREET SE,400100,130700
Public consumption,Adult,2016,9/18/16,19:00:05,b']\x10\xfe\xf8\xfb\x82\x18',22,2D,206,394100,137400,Out of State,Out of State,A ,N ,M,Narcotics,Consumption of marijuana in public space prohibited; impairment prohibited,3400 BLOCK OF WATER STREET NW,394100,137400
Distribution,Adult,2016,9/20/16,18:36:57,b'O\xc9\x80\x9aN\x0b\n',23,6D,602,404700,136700,603,6D,B ,N ,M,Narcotics,Distribution Of Marijuana-misd,4100 BLOCK OF MINNESOTA AVENUE NE,404700,136700
Possession with intent to distribute,Adult,2016,9/20/16,19:40:00,b'$\x98\x7fd %C',22,7D,703,400300,132300,708,7D,B ,N ,M,Narcotics,Poss W/i To Dist Marijuana-misd,2600 BLOCK OF BIRNEY PLACE SE,400300,132300
Possession with intent to distribute,Adult,2016,9/21/16,19:40:01,b'\xd0\xd7\xc8\xca\x14\xe8_',20,7D,708,399300,128300,704,7D,B ,N ,M,Narcotics,Poss W/i To Dist A Controlled Substance,UNIT BLOCK OF GALVESTON STREET SW,399300,128300
Public consumption,Adult,2016,9/21/16,21:00:08,b'b#\x8d\x80\xe8\xc0\xe4',21,3D,305,398100,138800,603,6D,B ,N ,M,Narcotics,Consumption of marijuana in public space prohibited; impairment prohibited,2000 BLOCK OF GEORGIA AVENUE NW,398100,138800
Distribution,Adult,2016,9/21/16,21:00:52,b'b#\x8d\x80\xe8\xc0\xe4',28,3D,305,398100,138800,,,B ,U ,M,Narcotics,Distribution Of A Controlled Substance,2000 BLOCK OF GEORGIA AVENUE NW,398100,138800
Public consumption,Adult,2016,9/22/16,2:05:20,b'\xf8\xa8\xf4\xb4)QV',27,3D,303,396400,139200,407,4D,B ,N ,M,Narcotics,Consumption of marijuana in public space prohibited; impairment prohibited,2400 BLOCK OF 18TH STREET NW,396400,139200
Public consumption,Adult,2016,9/22/16,16:50:20,b'\xc8$\x9e`\xa0p\xdf',24,3D,301,397000,138200,301,3D,B ,N ,M,Narcotics,Consumption of marijuana in public space prohibited; impairment prohibited,1600 BLOCK OF 15TH STREET NW,397000,138200
Public consumption,Adult,2016,9/22/16,16:50:54,b'\xc8$\x9e`\xa0p\xdf',44,3D,301,397000,138200,602,6D,B ,U ,M,Narcotics,Consumption of marijuana in public space prohibited; impairment prohibited,1600 BLOCK OF 15TH STREET NW,397000,138200
Distribution,Adult,2016,9/22/16,19:10:21,b'F\xc5\x03]\xab`\xc8',50,3D,305,398100,138800,106,1D,B ,N ,F,Narcotics,Distribution Of Marijuana-misd,2000 BLOCK OF GEORGIA AVENUE NW,398100,138800
Public consumption,Juvenile,2016,9/22/16,Juvenile,Juvenile,Juvenile,7D,708,Juvenile,Juvenile,708,7D,Juvenile,Juvenile,Juvenile,Narcotics,Consumption of marijuana in public space prohibited; impairment prohibited,Juvenile,Juvenile,Juvenile
Possession with intent to distribute,Adult,2016,9/23/16,0:35:40,b'\xe8\xd4\x0c\xb5\x846\x10',37,1D,105,398800,134500,706,7D,B ,U ,M,Narcotics,Poss W/i To Dist Marijuana-fel,K STREET SW,398800,134500
Public consumption,Adult,2016,9/24/16,0:25:38,b'KP\x8c\xdd\xc1\x87\xc6',19,3D,307,397900,138200,306,3D,B ,U ,F,Narcotics,Consumption of marijuana in public space prohibited; impairment prohibited,900 BLOCK OF RHODE ISLAND AVENUE NW,397900,138200
Distribution,Adult,2016,9/24/16,12:10:37,b'\xe9@\xbc\x893\xa9\xe5',18,3D,302,397100,140000,304,3D,B ,N ,M,Narcotics,Distribution Of Marijuana-misd,1400 BLOCK OF IRVING STREET NW,397100,140100
Distribution,Adult,2016,9/24/16,14:13:34,b'\xc5P?-n\xf6\x1f',57,7D,704,402300,131400,702,7D,B ,U ,M,Narcotics,Distribution Of Marijuana-misd,2200 BLOCK OF ALABAMA AVENUE SE,402300,131400
Possession with intent to distribute,Adult,2016,9/24/16,17:45:12,b'\xd5p\xfb\xf4\xea\xfbR',23,6D,603,404800,135800,603,6D,B ,N ,M,Narcotics,Poss W/i To Dist A Controlled Substance,4300 BLOCK OF BENNING ROAD NE,405200,136000
Possession with intent to distribute,Adult,2016,9/26/16,19:35:57,b'\xa4\xcb(^\r(b',30,7D,703,400400,132700,703,7D,B ,N ,M,Narcotics,Poss W/i To Dist Marijuana-misd,1100 BLOCK OF HOWARD ROAD SE,400400,132700
Possession with intent to distribute,Adult,2016,9/27/16,6:30:47,"b'\xb5,\xc3-QN\xc4'",27,7D,708,399500,128600,708,7D,B ,N ,F,Narcotics,Poss W/i To Dist Marijuana-misd,UNIT BLOCK OF FORRESTER STREET SE,399500,128600
Distribution,Adult,2016,9/28/16,17:35:55,b'\xb5a\xd4d\x05\xe0\xbb',49,3D,302,397900,140400,704,7D,B ,N ,M,Narcotics,Distribution Of Marijuana-misd,3300 BLOCK OF GEORGIA AVENUE NW,397900,140400
Distribution,Adult,2016,9/29/16,18:48:58,b'5\x14giI\xfb\xb7',51,6D,604,406000,135000,604,6D,B ,N ,F,Narcotics,Distribution Of Marijuana-misd,5000 BLOCK OF QUEENS STROLL PLACE SE,406000,135000
Distribution,Adult,2016,9/29/16,18:55:36,b'5\x14giI\xfb\xb7',59,6D,604,406000,135000,604,6D,B ,N ,M,Narcotics,Distribution Of Marijuana-misd,5000 BLOCK OF QUEENS STROLL PLACE SE,406000,135000
Possession with intent to distribute,Adult,2016,9/29/16,21:17:12,"b""\xcf'\x9d~uW\x17""",35,6D,603,403600,136500,701,7D,B ,U ,M,Narcotics,Poss W/i To Dist Marijuana-fel,3300 BLOCK OF BENNING ROAD NE,403600,136500
Distribution,Juvenile,2016,9/30/16,Juvenile,Juvenile,Juvenile,7D,706,Juvenile,Juvenile,706,7D,Juvenile,Juvenile,Juvenile,Narcotics,Distribution Of Marijuana-misd,Juvenile,Juvenile,Juvenile
Possession with intent to distribute,Adult,2016,10/1/16,23:30:53,b'\xcf7$\xe3\r\xea\xab',23,1D,102,398300,136900,Out of State,Out of State,U,U ,M,Narcotics,Poss W/i To Dist Marijuana-fel,500 BLOCK OF H STREET NW,398300,136900
Public consumption,Adult,2016,10/4/16,17:42:16,"b'\x85\xaem\x0b""\x93\xe0'",35,4D,406,400500,143300,405,4D,B ,U ,M,Narcotics,Consumption of marijuana in public space prohibited; impairment prohibited,800 BLOCK OF NICHOLSON STREET NE,400500,143300
Possession with intent to distribute,Adult,2016,10/5/16,1:30:32,b'\xc1O\x84&\xa6\xf2\xad',23,6D,603,404200,136200,407,4D,B ,N ,M,Narcotics,Poss W/i To Dist Marijuana-fel,3500 BLOCK OF CLAY PLACE NE,404200,136200
Possession with intent to distribute,Adult,2016,10/5/16,1:30:41,b'\xc1O\x84&\xa6\xf2\xad',21,6D,603,404200,136200,Out of State,Out of State,B ,N ,F,Narcotics,Poss W/i To Dist Marijuana-fel,3500 BLOCK OF CLAY PLACE NE,404200,136200
Possession with intent to distribute,Adult,2016,10/5/16,1:30:52,b'\xc1O\x84&\xa6\xf2\xad',25,6D,603,404200,136200,704,7D,B ,U ,M,Narcotics,Poss W/i To Dist Marijuana-fel,3500 BLOCK OF CLAY PLACE NE,404200,136200
Distribution,Adult,2016,10/5/16,16:40:30,b'3q\x0bV\x83\x881',33,5D,506,401600,137400,603,6D,B ,N ,M,Narcotics,Distribution Of Marijuana-misd,1100 BLOCK OF 16TH STREET NE,401600,137400
Distribution,Adult,2016,10/5/16,16:40:51,b'3q\x0bV\x83\x881',42,5D,506,401600,137400,506,5D,B ,U ,M,Narcotics,Distribution Of Marijuana-misd,1100 BLOCK OF 16TH STREET NE,401600,137400
Possession with intent to distribute,Adult,2016,10/5/16,18:50:14,b')\xbd\xbd_\xa3Z\xd4',29,3D,308,398000,138400,308,3D,B ,N ,M,Narcotics,Poss W/i To Dist A Controlled Substance,1700 BLOCK OF 8TH STREET NW,398000,138400
Possession,Adult,2016,10/5/16,19:40:14,b'\xdd\xc4\xe5\x93\xe3z=',23,7D,703,400200,132300,703,7D,B ,N ,M,Narcotics,Possess Controlled Substance,2700 BLOCK OF WADE ROAD SE,400200,132300
Possession with intent to distribute,Adult,2016,10/5/16,23:10:08,b's\xf4#R\x9c\xb9\x9a',23,6D,608,406700,136100,602,6D,B ,U ,M,Narcotics,Poss W/i To Dist A Controlled Substance,200 BLOCK OF 54TH STREET NE,406700,136100
Distribution,Adult,2016,10/6/16,16:45:14,b'\x90\xb8\xaa8Z\xaf\x0c',32,3D,306,398400,139000,701,7D,B ,N ,M,Narcotics,Distribution Of Marijuana-misd,400 BLOCK OF V STREET NW,398400,139000
Distribution,Adult,2016,10/7/16,18:09:19,b'\xe5\xeb\xef\x9a\xeb0n',46,4D,403,398300,143100,402,4D,B ,U ,M,Narcotics,Distribution Of Marijuana-misd,5400 BLOCK OF 5TH STREET NW,398300,143100
Distribution,Adult,2016,10/7/16,18:09:52,b'\xe5\xeb\xef\x9a\xeb0n',21,4D,403,398300,143100,403,4D,B ,U ,M,Narcotics,Distribution Of Marijuana-misd,5400 BLOCK OF 5TH STREET NW,398300,143100
